TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
mouse chr17|17 E4	mouse chr17|17 E4	0.775372676695634	-0.254411492055577	36	3	0.00112401648557512	2669	24173	225049,17075,116871	Ttc7,Epcam,Mta3
mouse chr1|1 H4	mouse chr1|1 H4	0.775372676695634	-0.254411492055577	36	3	0.00112401648557512	2669	24173	51810,226744,545389	Hnrnpu,Cnst,Cep170
mouse chr2|2 E5	mouse chr2|2 E5	0.777835513343136	-0.251240199594749	99	9	0.00337204945672537	2669	24173	68925,26390,114715,574418,228543,68968,76464,27223,214240	Rpap1,Mapkbp1,Spred1,Serinc4,Rhov,Cdan1,Knl1,Trp53bp1,Disp2
mouse chr19|19 A	mouse chr19|19 A	0.777978095563956	-0.251056910002213	315	31	0.0116148370176096	2669	24173	107975,67160,258628,258677,107146,225898,66406,258368,71768,269060,258693,56275,258686,225849,225876,76267,52004,666926,258684,22668,381201,258675,26412,60527,68693,67849,17283,70387,58988,16973,73458	Pacs1,Eef1g,Olfr1489,Olfr76,Glyat,Eml3,Sac3d1,Olfr1450,Vwce,Dagla,Olfr1443,Rbm14,Olfr1467,Ppp2r5b,Kdm2a,Fads1,Cdk2ap2,Gm8369,Olfr1459,Sf1,Ap5b1,Olfr1423,Map4k2,Fads3,Hnrnpul2,Cdca5,Men1,Ttc9c,Rps6kb2,Lrp5,Aldh3b3
mouse chr6 F3|6 63.44 cM	mouse chr6 F3|6 63.44 cM	0.781586692160166	-0.246429204805672	13	1	0.000374672161858374	2669	24173	27007	Klrk1
mouse chr3|3 G2	mouse chr3|3 G2	0.781586692160166	-0.246429204805672	13	1	0.000374672161858374	2669	24173	211550	Tifa
mouse chr1|1 H3	mouse chr1|1 H3	0.787649709104136	-0.238701819551453	69	6	0.00224803297115024	2669	24173	16589,94332,70729,258712,75345,258711	Uhmk1,Cadm3,Nos1ap,Olfr433,Slamf7,Olfr432
mouse chr11|11 A4	mouse chr11|11 A4	0.791256596908292	-0.23413296823365	37	3	0.00112401648557512	2669	24173	211347,16533,20564	Pank3,Kcnmb1,Slit3
mouse chr2|2 C3	mouse chr2|2 C3	0.804639858029685	-0.217360482998043	49	4	0.0014986886474335	2669	24173	228071,228061,545428,65964	Sestd1,Agps,Ccdc141,Map3k20
mouse chr14|14 D3	mouse chr14|14 D3	0.804639858029685	-0.217360482998043	49	4	0.0014986886474335	2669	24173	380916,66148,380921,22380	Lrch1,Dnajc15,Dgkh,Wbp4
mouse chr2|2 H2	mouse chr2|2 H2	0.80571521530547	-0.216024929798088	14	1	0.000374672161858374	2669	24173	320799	Zhx3
mouse chr17 B1|17 19.16 cM	mouse chr17 B1|17 19.16 cM	0.80571521530547	-0.216024929798088	14	1	0.000374672161858374	2669	24173	22670	Trim26
mouse chr8|8 A3	mouse chr8|8 A3	0.80571521530547	-0.216024929798088	14	1	0.000374672161858374	2669	24173	234138	Tti2
mouse chr19|19 D3	mouse chr19|19 D3	0.80571521530547	-0.216024929798088	14	1	0.000374672161858374	2669	24173	78832	Cacul1
mouse chr18|18 E4	mouse chr18|18 E4	0.80571521530547	-0.216024929798088	14	1	0.000374672161858374	2669	24173	240479	Dipk1c
mouse chr9|9 A5.3	mouse chr9|9 A5.3	0.809981585786467	-0.210743765171019	71	6	0.00224803297115024	2669	24173	75717,54725,270156,58233,244885,244871	Cul5,Cadm1,Nkapd1,Dnaja4,Sh2d7,Zc3h12c
mouse chr3|3 D	mouse chr3|3 D	0.815362567083703	-0.204122397078156	27	2	0.000749344323716748	2669	24173	56758,17112	Mbnl1,Tm4sf1
mouse chr7|7 E1	mouse chr7|7 E1	0.817236806370687	-0.201826377441216	50	4	0.0014986886474335	2669	24173	381903,233532,233545,14389	Alg8,Rsf1,Emsy,Gab2
mouse chr11|11 B4	mouse chr11|11 B4	0.817896373064048	-0.201019633700181	61	5	0.00187336080929187	2669	24173	74637,11736,55984,109212,259025	Shpk,Ankfy1,Camkk1,Pimreg,Olfr385
mouse chr4|4 B2	mouse chr4|4 B2	0.827179104126211	-0.189734036516316	15	1	0.000374672161858374	2669	24173	242466	Zfp462
mouse chr2|2 F3	mouse chr2|2 F3	0.827179104126211	-0.189734036516316	15	1	0.000374672161858374	2669	24173	319196	Ankef1
mouse chr9 A5.2|9 24.84 cM	mouse chr9 A5.2|9 24.84 cM	0.827179104126211	-0.189734036516316	15	1	0.000374672161858374	2669	24173	382074	Foxr1
mouse chr5|5 E1	mouse chr5|5 E1	0.829157332392512	-0.18734535609693	51	4	0.0014986886474335	2669	24173	13874,13801,16069,280662	Ereg,Enam,Jchain,Afm
mouse chr11|11 B1.3	mouse chr11|11 B1.3	0.837758185586166	-0.177025781494916	147	13	0.00487073810415886	2669	24173	216805,192194,622459,94091,194952,216792,108072,237759,56517,404346,216795,69944,268417	Flcn,Btnl10,Gm12216,Trim11,Jmjd4,Iba57,Grm6,Col23a1,Slc22a21,Olfr322,Wnt9a,2810021J22Rik,Zkscan17
mouse chr7|7 E3	mouse chr7|7 E3	0.840131987526932	-0.174196271479839	248	23	0.0086174597227426	2669	24173	258817,258810,436002,258595,258808,320360,57250,404317,233578,259058,258042,259089,67150,18365,24075,381944,259055,404318,259126,259056,101700,78593,259108	Olfr655,Olfr665,Olfr243,Olfr698,Olfr620,Ric3,Olfr653,Olfr592,Olfr553,Olfr646,Olfr487,Olfr571,Rnf141,Olfr65,Taf10,Usp17lb,Olfr582,Olfr681,Olfr623,Olfr584,Trim68,Nrip3,Olfr550
mouse chr16|16 B4	mouse chr16|16 B4	0.845578390323528	-0.167734400188407	29	2	0.000749344323716748	2669	24173	12549,207806	Arhgap31,Usf3
mouse chr11|11 B1.1	mouse chr11|11 B1.1	0.845578390323528	-0.167734400188407	29	2	0.000749344323716748	2669	24173	70802,216705	Pwwp2a,Clint1
mouse chr14|14 C2	mouse chr14|14 C2	0.845681580270092	-0.167612372885111	41	3	0.00112401648557512	2669	24173	268739,239099,57270	Arhgef40,Homez,Olfr1508
mouse chr3|3 A1	mouse chr3|3 A1	0.845681580270092	-0.167612372885111	41	3	0.00112401648557512	2669	24173	76897,170753,66371	Ralyl,Zfp704,Chmp4c
mouse chr7|7 D1	mouse chr7|7 D1	0.846272529552151	-0.166913832300992	16	1	0.000374672161858374	2669	24173	20450	St8sia2
mouse chr15|15 F2	mouse chr15|15 F2	0.846272529552151	-0.166913832300992	16	1	0.000374672161858374	2669	24173	406219	Krt87
mouse chr5|5 C1	mouse chr5|5 C1	0.846272529552151	-0.166913832300992	16	1	0.000374672161858374	2669	24173	67249	Tbc1d19
mouse chr4 E1|4	mouse chr4 E1|4	0.846272529552151	-0.166913832300992	16	1	0.000374672161858374	2669	24173	194227	Gm13023
mouse chr7|7 B2	mouse chr7|7 B2	0.846272529552151	-0.166913832300992	16	1	0.000374672161858374	2669	24173	12611	Cebpg
mouse chr18|18 C	mouse chr18|18 C	0.846272529552151	-0.166913832300992	16	1	0.000374672161858374	2669	24173	13664	Eif1a
mouse chr9|9 F2	mouse chr9|9 F2	0.848939258793104	-0.163767639643519	64	5	0.00187336080929187	2669	24173	23807,107934,72454,72341,78267	Arih2,Celsr3,Ccdc71,Elp6,Klhdc8b
mouse chr4|4 D2.3	mouse chr4|4 D2.3	0.857196008806637	-0.154088671475407	42	3	0.00112401648557512	2669	24173	56809,503610,623230	Gmeb1,Zdhhc18,Tmem200b
mouse chr16|16 C1.3	mouse chr16|16 C1.3	0.857196008806637	-0.154088671475407	42	3	0.00112401648557512	2669	24173	106143,258392,328699	Cggbp1,Olfr190,Gabrr3
mouse chr9|9 F1	mouse chr9|9 F1	0.857754037937373	-0.153437889662269	76	6	0.00224803297115024	2669	24173	270190,235582,56332,321022,56289,20818	Ephb1,Glyctk,Amotl2,Cdv3,Rassf1,Srprb
mouse chr17|17 B3	mouse chr17|17 B3	0.858936222098505	-0.152060606438232	30	2	0.000749344323716748	2669	24173	224794,224792	Enpp4,Adgrf5
mouse chr10|10 A2	mouse chr10|10 A2	0.863257197304361	-0.147042605296041	17	1	0.000374672161858374	2669	24173	215798	Adgrg6
mouse chr4|4 B1	mouse chr4|4 B1	0.867093895322944	-0.142608008961778	66	5	0.00187336080929187	2669	24173	71406,381605,75426,19059,56015	Spaar,Tbc1d2,Igfbpl1,Ppp3r2,Olfr71
mouse chr17|17 B1	mouse chr17|17 B1	0.870936281225352	-0.138186460689293	173	15	0.00562008242787561	2669	24173	68915,66237,258892,70101,106648,79263,383243,240087,258939,257908,258831,224705,57875,224694,320484	Vars2,Atp6v1g2,Olfr126,Cyp4f16,Cyp4f15,Trim39,Olfr128,Mdc1,Olfr63,Olfr115,Olfr101,Vps52,Angptl4,Zfp81,Rasal3
mouse chr14|14 A1	mouse chr14|14 A1	0.871228189101878	-0.137851351250168	31	2	0.000749344323716748	2669	24173	67053,246103	Rpp14,Atxn7
mouse chrX|X E3	mouse chrX|X E3	0.871228189101878	-0.137851351250168	31	2	0.000749344323716748	2669	24173	27359,279653	Sytl4,Pcdh19
mouse chr7	mouse chr7	0.874080963020917	-0.134582272581588	599	58	0.0217309853877857	2669	24173	11813,15461,16190,22776,11595,434197,80297,12585,12443,18553,79201,233670,269951,23968,14809,12315,22718,18616,16170,17703,233489,11870,67943,360216,21389,17293,18817,13017,20947,12237,14159,22411,14407,52857,20210,53896,19153,11775,79202,330474,11652,18704,19294,22228,233406,100009609,50918,71007,13106,243914,269966,233863,67669,20679,100502736,76954,11864,101631	Apoc2,Hras,Il4ra,Zim1,Acan,Fam169b,Sptbn4,Cdr2,Ccnd1,Pcsk6,Tnfrsf23,Olfr6,Idh2,Nlrp5,Grik5,Calm3,Zfp60,Peg3,Il16,Msx3,Picalm,Art1,Mesd,Zranb1,Tbx6,Mesp2,Plk1,Ctbp2,Swap70,Bub3,Fes,Wnt11,Gabrg3,Gramd1a,Saa3,Slc7a10,Prx,Ap3b2,Tnfrsf22,Zc3h4,Akt2,Pik3c2a,Nectin2,Ucp2,Prc1,Vmn2r65,Myadm,D7Ertd443e,Cyp2e1,Lgi4,Nup98,Gtf3c1,Hikeshi,Sox6,Gm19345,St5,Arnt2,Pwwp2b
mouse chr3|3 F1	mouse chr3|3 F1	0.874649790194548	-0.1339317125195	132	11	0.00412139378044211	2669	24173	214191,360213,71913,73182,329693,100303744,229474,23897,99650,68911,74200	Ttc24,Trim46,Tmem79,Pear1,Fcrl5,Sprr2a2,Fhdc1,Hax1,4933434E20Rik,Pygo2,Khdc4
mouse chr10 C1|10	mouse chr10 C1|10	0.878365929723041	-0.129691995724269	18	1	0.000374672161858374	2669	24173	100233208	Gm10778
mouse chr18|18 D1	mouse chr18|18 D1	0.878365929723041	-0.129691995724269	18	1	0.000374672161858374	2669	24173	240283	Dmxl1
mouse chrY|Y A1	mouse chrY|Y A1	0.878365929723041	-0.129691995724269	18	1	0.000374672161858374	2669	24173	20592	Kdm5d
mouse chr8|8 D3	mouse chr8|8 D3	0.881328304843343	-0.126325072243347	101	8	0.00299737729486699	2669	24173	234683,56749,244650,66427,68023,66164,320022,97484	Elmo3,Dhodh,Phlpp2,Cyb5b,Pdf,Nip7,Terb1,Cog8
mouse chr16|16 B5	mouse chr16|16 B5	0.882526714166181	-0.124966219623006	32	2	0.000749344323716748	2669	24173	70508,67841	Bbx,Atg3
mouse chr14	mouse chr14	0.887190822967565	-0.119695186814215	248	22	0.00824278756088423	2669	24173	74551,16427,211286,624367,110902,71704,28113,18826,110794,432838,70859,75901,19270,54650,105445,14137,13135,20220,19217,14169,21745,28199	Pck2,Itih4,Cln5,Gm6498,Chrna2,Arhgef3,Tinf2,Lcp1,Cebpe,Gm5460,Lrrc63,Dcp1a,Ptprg,Sfmbt1,Dock9,Fdft1,Dad1,Sap18,Ptger2,Fgf14,Tep1,Dcaf11
mouse chrX|X A1.1	mouse chrX|X A1.1	0.890849950554331	-0.115579271356082	69	5	0.00187336080929187	2669	24173	21912,353283,58242,102941,331374	Tspan7,Eras,Nudt11,B630019K06Rik,Dgkk
mouse chr17 B1|17	mouse chr17 B1|17	0.891805852454739	-0.114506824290964	19	1	0.000374672161858374	2669	24173	547347	Gm6034
mouse chr10|10 B2	mouse chr10|10 B2	0.891805852454739	-0.114506824290964	19	1	0.000374672161858374	2669	24173	331623	Bend3
mouse chr2|2 C1.3	mouse chr2|2 C1.3	0.891805852454739	-0.114506824290964	19	1	0.000374672161858374	2669	24173	77771	Csrnp3
mouse chr16|16 C1.1	mouse chr16|16 C1.1	0.891805852454739	-0.114506824290964	19	1	0.000374672161858374	2669	24173	385658	Nxpe3
mouse chr9|9 E3.1	mouse chr9|9 E3.1	0.892901227400958	-0.11327931183682	33	2	0.000749344323716748	2669	24173	21983,107885	Tpbg,Mthfs
mouse chr4|4 B3	mouse chr4|4 B3	0.896035691266622	-0.109775032797633	46	3	0.00112401648557512	2669	24173	230235,242474,209131	Frrs1l,Tmem245,Snx30
mouse chr13|13 B2	mouse chr13|13 B2	0.90376122963974	-0.101190079982222	20	1	0.000374672161858374	2669	24173	238662	Spata31d1b
mouse chr2|2 D	mouse chr2|2 D	0.908592209573914	-0.0958588997923004	181	15	0.00562008242787561	2669	24173	258167,258757,66958,258641,258631,258105,258294,258643,258525,54598,258584,259082,241528,258765,258522	Olfr1182,Olfr1013,Tmx2,Olfr1154,Olfr1151,Olfr1162,Olfr1115,Olfr1160,Olfr1170,Calcrl,Olfr1101,Olfr1062,Lrrc55,Olfr1110,Olfr1183
mouse chr7|7 A2	mouse chr7|7 A2	0.911139728714306	-0.0930590139948003	35	2	0.000749344323716748	2669	24173	26436,53417	Psg16,Hif3a
mouse chr15|15 B3.1	mouse chr15|15 B3.1	0.911647865151707	-0.0925014762407867	48	3	0.00112401648557512	2669	24173	16539,26942,170719	Kcns2,Spag1,Oxr1
mouse chr6|6 A3.1	mouse chr6|6 A3.1	0.914395986331685	-0.0894915559122137	21	1	0.000374672161858374	2669	24173	319832	Tmem229a
mouse chr4|4 C3	mouse chr4|4 C3	0.914395986331685	-0.0894915559122137	21	1	0.000374672161858374	2669	24173	69863	Ttc39b
mouse chr7|7 B1	mouse chr7|7 B1	0.914915085313783	-0.0889240209488305	118	9	0.00337204945672537	2669	24173	233058,233064,50760,243905,101744,56189,70584,233033,74206	Zfp420,Wdr62,Fbxo17,Zfp568,Acp7,Prodh2,Pak4,Samd4b,Sipa1l3
mouse chr13|13 A3.1	mouse chr13|13 A3.1	0.915577034472511	-0.0882007737079085	140	11	0.00412139378044211	2669	24173	252906,171270,171258,171272,171250,171277,432731,195208,72739,252912,319158	Vmn1r189,Vmn1r203,Vmn1r202,Vmn1r219,Vmn1r206,Vmn1r211,Zscan26,Dcdc2a,Zkscan3,Vmn1r188,Hist1h4i
mouse chr5|5 B3	mouse chr5|5 B3	0.916307776221145	-0.087402970502022	61	4	0.0014986886474335	2669	24173	231207,231147,269643,17713	Cpeb2,Sh3tc1,Ppp2r2c,Grpel1
mouse chr1|1 H5	mouse chr1|1 H5	0.919126025930597	-0.0843320322628133	36	2	0.000749344323716748	2669	24173	67769,13244	Gpatch2,Degs1
mouse chr15|15 E3	mouse chr15|15 E3	0.9223446311564	-0.0808363387626275	62	4	0.0014986886474335	2669	24173	170790,69440,58234,328580	Mlc1,Dennd6b,Shank3,Tubgcp6
mouse chr1|1 C5	mouse chr1|1 C5	0.925098340223702	-0.0778552333652646	50	3	0.00112401648557512	2669	24173	208718,15463,26987	Dis3l2,Agfg1,Eif4e2
mouse chr7|7 F3	mouse chr7|7 F3	0.928070509822653	-0.0746475686699606	154	12	0.00449606594230049	2669	24173	101476,270004,320683,233919,233908,66090,244219,104175,233900,210162,21843,66885	Plekha1,Foxi2,Zfp629,Gpr26,Fus,Ypel3,Zfp668,Sbk1,Rnf40,Zkscan2,Tial1,Acadsb
mouse chr2|2	mouse chr2|2	0.933713533444501	-0.0685855971724303	1523	151	0.0565754964406145	2669	24173	14221,228769,77771,67637,664987,258338,20844,241612,258525,259053,58214,258621,319817,258942,74194,241770,56194,26390,258388,73024,258105,70370,76464,54598,252864,667962,227715,58231,100504221,59091,258765,258945,209630,320799,241638,319196,11981,12396,258968,665211,258815,241447,241639,228770,277343,50497,100216455,258737,257956,241633,228859,269401,258631,66390,57138,108115,76960,228071,53893,73737,20744,215653,68968,320554,56876,58237,271786,326622,258757,258167,257662,192212,241528,241311,214240,258339,228876,99045,114715,66865,228543,258643,228061,269252,71881,626848,258901,319513,228356,228829,12953,192285,99237,227693,74533,353208,140484,259082,67326,70789,19246,56348,228366,258584,14007,75763,65964,258522,258982,227620,545428,16519,228993,66632,74455,241327,67121,13661,20853,228003,258294,27223,320095,17153,212772,269254,320706,22034,68295,214968,75869,22130,67889,66958,68925,258641,68201,258390,66314,269275,22348,574418,75710,241694,67017,241308,100042784,258616,13436,625286,72180	Fjx1,Psmf1,Csrnp3,4930470P17Rik,Gm14393,Olfr1259,Stam,Slc5a12,Olfr1170,Olfr362,Cst10,Olfr344,Rc3h2,Olfr352,Rnd3,Rims4,Prpf40a,Mapkbp1,Olfr1279,Emc7,Olfr1162,Fbln7,Knl1,Calcrl,Dusp15,Zfp966,Exosc2,Stk4,Efcab8,Jph2,Olfr1110,Olfr347,Frmd4a,Zhx3,Lzts3,Ankef1,Atp9a,Cbfa2t2,Olfr1247,Gm14326,Olfr1218,Cers6,Fermt1,Rspo4,Wfdc8,Hspa14,Gm14124,Olfr1316,Olfr1307,Atp8b4,Fitm2,Zfp512b,Olfr1151,Prelid3b,Slc12a5,Slco4a1,Bcas1,Sestd1,Nudt5,1110008P14Rik,Strbp,Rassf2,Cdan1,Tcp11l1,Nsmf,Nkain4,Galnt13,Upf2,Olfr1013,Olfr1182,Olfr1290,Prom2,Lrrc55,Zbtb34,Disp2,Olfr1269,Zfp334,Mrps26,Spred1,Pmpca,Rhov,Olfr1160,Agps,Gtf3c4,Apmap,Zfp971,Olfr1219,Pced1a,1110051M20Rik,Phf20,Cry2,Phf21a,Tm9sf4,Zer1,Gzf1,Zfp931,Pofut1,Olfr1062,1700037H04Rik,Kynu,Ptpn1,Hsd17b12,Large2,Olfr1101,Celf2,Dcaf17,Map3k20,Olfr1183,Olfr1272,Uap1l1,Ccdc141,Kcnj3,Slc17a9,Dph6,Nsun6,Olfml2a,Mastl,Ehf,Stau1,Klhl41,Olfr1115,Trp53bp1,6430550D23Rik,Mal,Arl14ep,Setx,Soga1,Traf6,Aar2,Sema6d,Arl5b,Ttf1,Rbm18,Tmx2,Rpap1,Olfr1154,Ccdc34,Olfr1276,Tpd52l2,Acvr1c,Slc32a1,Serinc4,Rbm12,Ralgapa2,Fam210b,Ralgps1,Prdm11,Olfr357,Dnmt3b,Tmem236,Zfp661
mouse chr18|18 A1	mouse chr18|18 A1	0.936645942229599	-0.0654499313007572	52	3	0.00112401648557512	2669	24173	72747,67974,77805	Ttc39c,Ccny,Esco1
mouse chr4|4 C4	mouse chr4|4 C4	0.939756123389185	-0.0621348805822917	24	1	0.000374672161858374	2669	24173	230379	Acer2
mouse chrX|X F5	mouse chrX|X F5	0.939756123389185	-0.0621348805822917	24	1	0.000374672161858374	2669	24173	11856	Arhgap6
mouse chr12|12 A2	mouse chr12|12 A2	0.939756123389185	-0.0621348805822917	24	1	0.000374672161858374	2669	24173	108089	Rnf144a
mouse chr12	mouse chr12	0.944140008207149	-0.0574808100552778	245	20	0.00749344323716748	2669	24173	11861,52504,12677,17182,13386,20688,24071,380752,26931,22355,22632,11622,338320,18949,194655,20741,22169,12499,20135,217882	Arl4a,Cenpo,Vsx2,Matn3,Dlk1,Sp4,Synj2bp,Eipr1,Ppp2r5c,Vipr2,Yy1,Ahr,Mia2,Pnn,Klf11,Sptb,Cmpk2,Entpd5,Rrm2,Cep170b
mouse chr8|8 C2	mouse chr8|8 C2	0.944786095441298	-0.0567967311407065	40	2	0.000749344323716748	2669	24173	212123,18747	Dcaf15,Prkaca
mouse chr7|7	mouse chr7|7	0.951155465742775	-0.0500777537272874	1578	155	0.058074185088048	2669	24173	56869,67150,68988,66885,213350,207212,243963,12039,675969,320683,233545,50760,321008,77011,233033,545913,70638,24075,233744,258954,259055,233908,21676,245109,259058,665902,258513,258810,69363,258595,66090,620672,70974,244071,270004,56457,69710,243905,67290,74237,101513,233833,258042,233900,381835,259089,19647,233578,233424,330470,233276,101744,73683,212503,66491,101700,76787,272428,56189,233765,11778,72284,67370,57250,70584,74206,259126,246190,78914,381903,244219,117589,258958,233789,50781,232855,269902,68048,171244,546980,53609,18975,233335,68185,66985,258614,404317,233919,19346,56209,269854,18365,57342,77252,243978,104175,258963,210162,23997,258817,233532,19777,320360,21843,381836,232811,26436,22717,233733,104245,18345,50794,12611,103968,75212,233204,112415,277939,101476,546983,258808,665780,29877,78593,233231,76484,13043,76179,233274,381944,67425,67605,100504195,68137,171268,67666,14389,53333,57740,384569,20450,436002,233064,233058,26557,259056,259108,53417,29865,258511,71722,209225,404318,13631,319748	Zfp109,Rnf141,Prpf31,Acadsb,Gatd1,Arhgef17,Zfp473,Bckdha,Vmn2r76,Zfp629,Emsy,Fbxo17,Zswim9,Ticrr,Samd4b,Zscan4d,Fam189a1,Taf10,Spon1,Olfr522,Olfr582,Fus,Tead1,Zscan4c,Olfr646,Zscan4f,Olfr536,Olfr665,Spaca4,Olfr698,Ypel3,Vmn2r67,Pgm2l1,Agbl1,Foxi2,Clptm1,Arap1,Zfp568,3110040N11Rik,Tubgcp2,Mob2,Tnrc6a,Olfr487,Rnf40,Sbk3,Olfr571,Rbbp6,Olfr553,Tmc3,Bsph1,Tubgcp5,Acp7,Atg16l2,Paox,Polr2l,Trim68,Ppfia3,Acsm5,Prodh2,Plekha7,Ap3s2,LTO1,Zfp606,Olfr653,Pak4,Sipa1l3,Olfr623,Otoa,Nadsyn1,Alg8,Zfp668,Asb7,Olfr525,Smg1,Dkk3,Zfp772,Vmn2r57,Aen,Vmn1r81,Vmn2r74,Clasrp,Polg,Synm,Coa4,Rassf7,Olfr308,Olfr592,Gpr26,Rab6a,Gde1,Nat14,Olfr65,Parva,9430038I01Rik,Mrgprx2,Sbk1,Olfr539,Zkscan2,Psmd13,Olfr655,Rsf1,Uri1,Ric3,Tial1,Sbk2,Kmt5c,Psg16,Zfp59,Galnt18,Slc6a5,Olfr46,Klf13,Cebpg,Plin1,Rnf121,Tbc1d17,Zfp607b,C2cd3,Plekha1,Vmn2r77,Olfr620,Zscan4b,Hdgfl3,Nrip3,Mrgprb1,Kndc1,Cttn,Usp31,Siglech,Usp17lb,Eps8l1,Akt1s1,Micalcl,Kdelr1,Vmn1r82,Hapln3,Gab2,Tomm40,Stk32c,Nova2,St8sia2,Olfr243,Wdr62,Zfp420,Homer2,Olfr584,Olfr550,Hif3a,Cabp5,Olfr523,Cic,Zfp710,Olfr681,Eef2k,Zfp865
mouse chr8|8 B1.1	mouse chr8|8 B1.1	0.952337049144297	-0.048836263630484	26	1	0.000374672161858374	2669	24173	234214	Sorbs2
mouse chr14|14 E4	mouse chr14|14 E4	0.952337049144297	-0.048836263630484	26	1	0.000374672161858374	2669	24173	66573	Dzip1
mouse chr2|2 G1	mouse chr2|2 G1	0.957605298405311	-0.0433195917489703	27	1	0.000374672161858374	2669	24173	241694	Ralgapa2
mouse chr17|17 E3	mouse chr17|17 E3	0.962291435206508	-0.0384379269955557	28	1	0.000374672161858374	2669	24173	67242	Gemin6
mouse chr6|6 B2.1	mouse chr6|6 B2.1	0.96256882031116	-0.0381497137543321	44	2	0.000749344323716748	2669	24173	258270,258292	Olfr448,Olfr446
mouse chrX|X F3	mouse chrX|X F3	0.966068178486798	-0.0345208691164557	45	2	0.000749344323716748	2669	24173	207474,80884	Kctd12b,Maged2
mouse chr8	mouse chr8	0.970308281053809	-0.030141442457972	334	27	0.0101161483701761	2669	24173	20650,11765,13000,17199,17388,73945,11988,384783,66830,15111,12317,16621,21951,18545,16596,54446,18021,20538,20340,18970,18117,270076,54352,12367,64379,85305,15568	Sntb2,Ap1g1,Csnk2a2,Mc1r,Mmp15,Otud4,Slc7a2,Irs2,Nacc1,Hand2,Calr,Klkb1,Tnks,Pcp2,Klf1,Nfat5,Nfatc3,Slc6a2,Glg1,Polb,Emc8,Gcdh,Irx5,Casp3,Irx6,Kars,Elavl1
mouse chrX|X D	mouse chrX|X D	0.973375924239833	-0.0269849155646131	62	3	0.00112401648557512	2669	24173	55988,78826,407786	Snx12,P2ry10,Taf9b
mouse chr6|6 C1	mouse chr6|6 C1	0.97716549284536	-0.0230992524965436	49	2	0.000749344323716748	2669	24173	414084,243407	Tnip3,Qrfprl
mouse chr13|13 A5	mouse chr13|13 A5	0.97716549284536	-0.0230992524965436	49	2	0.000749344323716748	2669	24173	328250,109082	Nutm2,Fbxw17
mouse chr1|1 G3	mouse chr1|1 G3	0.979008253482258	-0.0212152059639173	33	1	0.000374672161858374	2669	24173	30935	Tor3a
mouse chr5|5 E5	mouse chr5|5 E5	0.979008253482258	-0.0212152059639173	33	1	0.000374672161858374	2669	24173	75750	Slc10a6
mouse chrX|X F1	mouse chrX|X F1	0.979334957486213	-0.0208815524907611	50	2	0.000749344323716748	2669	24173	14605,245622	Tsc22d3,Fam199x
mouse chr6|6 A1	mouse chr6|6 A1	0.98132917193696	-0.0188473283638407	34	1	0.000374672161858374	2669	24173	114142	Foxp2
mouse chr7|7 B3	mouse chr7|7 B3	0.982510974217169	-0.0176437656144147	132	8	0.00299737729486699	2669	24173	269902,68137,67605,69363,233204,243963,19777,76787	Vmn2r57,Kdelr1,Akt1s1,Spaca4,Tbc1d17,Zfp473,Uri1,Ppfia3
mouse chrY|Y	mouse chrY|Y	0.985229782795458	-0.0148803829902228	36	1	0.000374672161858374	2669	24173	20592	Kdm5d
mouse chr10|10 A3	mouse chr10|10 A3	0.986863030898341	-0.0132240223311839	37	1	0.000374672161858374	2669	24173	237336	Tbpl1
mouse chr17	mouse chr17	0.987753484857796	-0.012322121620125	376	29	0.0108654926938928	2669	24173	24001,20383,15040,24132,547347,21462,100043332,20656,12005,18763,17171,30957,22670,14964,100041352,12954,21678,18771,17687,26426,68597,20519,11682,65960,224647,57261,52020,19106,21461	Tiam2,Srsf3,H2-T23,Zfp53,Gm6034,Tcp10b,Ankrd66,Sod2,Axin1,Pkd1,Mas1,Mapk8ip3,Trim26,H2-D1,Tcp10c,Cryaa,Tead3,Pknox1,Msh5,Nubp2,Ccdc167,Slc22a3,Alk,Twsg1,Ilrun,Brd4,Umodl1,Eif2ak2,Tcp10a
mouse chr18	mouse chr18	0.990303493004924	-0.00974382424215306	153	9	0.00337204945672537	2669	24173	20983,21417,66307,12322,211924,27366,52563,93706,12326	Syt4,Zeb1,Isoc1,Camk2a,Dsg1c,Txnl4a,Cdc23,Pcdhgc3,Camk4
mouse chr16|16 C3.3	mouse chr16|16 C3.3	0.993230891386277	-0.00679212294590879	61	2	0.000749344323716748	2669	24173	67367,12013	Paxbp1,Bach1
mouse chr3|3 B	mouse chr3|3 B	0.994216501894326	-0.00580028729563722	44	1	0.000374672161858374	2669	24173	241943	Ccdc144b
mouse chr15	mouse chr15	0.996213329939379	-0.00379385764610927	276	18	0.00674409891345073	2669	24173	67488,15425,18591,73340,118452,22422,73062,12300,109754,52609,16581,110862,11479,17939,223726,668178,110960,18174	Calcoco1,Hoxc6,Pdgfb,Nptxr,Baalc,Wnt7b,Ppp1r16a,Cacng2,Cyb5r3,Cbx7,Kifc2,Kcnq3,Acvr1b,Naga,Mpped1,Mettl7a3,Tars,Slc11a2
mouse chr17|17 A1	mouse chr17|17 A1	0.997736132232679	-0.00226643419004787	52	1	0.000374672161858374	2669	24173	60532	Wtap
