TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
mouse chr15 B3.1|15 15.55 cM	mouse chr15 B3.1|15 15.55 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr15 B3.1|15 13.74 cM	mouse chr15 B3.1|15 13.74 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr6 F2|6 59.28 cM	mouse chr6 F2|6 59.28 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 B1|7 19.29 cM	mouse chr7 B1|7 19.29 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr10 B2|10	mouse chr10 B2|10	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr10 D1|10 56.52 cM	mouse chr10 D1|10 56.52 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr9|9 B-C	mouse chr9|9 B-C	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12 A1.1|12 7.9 cM	mouse chr12 A1.1|12 7.9 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 E3|7 56.1 cM	mouse chr7 E3|7 56.1 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr15 D3|15 35.91 cM	mouse chr15 D3|15 35.91 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12 A1.1|12 3.53 cM	mouse chr12 A1.1|12 3.53 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr15 F1|15 54.69 cM	mouse chr15 F1|15 54.69 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 D2|7 44.88 cM	mouse chr7 D2|7 44.88 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr15 D3|15 34.26 cM	mouse chr15 D3|15 34.26 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr6 E3|6 53.2 cM	mouse chr6 E3|6 53.2 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chrX F5|X 76.49 cM	mouse chrX F5|X 76.49 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chrX A7.3|X 38.25 cM	mouse chrX A7.3|X 38.25 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr16 B3|16 26.48 cM	mouse chr16 B3|16 26.48 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 C5|1 44.05 cM	mouse chr1 C5|1 44.05 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr16 C4|16 53.6 cM	mouse chr16 C4|16 53.6 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chrX A1.1|X 3.31 cM	mouse chrX A1.1|X 3.31 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chrX A7.3|X 36.98 cM	mouse chrX A7.3|X 36.98 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr17 B1|17 18.15 cM	mouse chr17 B1|17 18.15 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 B3|5 20.4 cM	mouse chr5 B3|5 20.4 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 F5|7 87.95 cM	mouse chr7 F5|7 87.95 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 A1|13 4.52 cM	mouse chr13 A1|13 4.52 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr16 C4|16 57.46 cM	mouse chr16 C4|16 57.46 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 E1|11 67.47 cM	mouse chr11 E1|11 67.47 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr15 B3.1|15 15.74 cM	mouse chr15 B3.1|15 15.74 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 C3|1 36.46 cM	mouse chr1 C3|1 36.46 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr16 B3|16 26.32 cM	mouse chr16 B3|16 26.32 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr9 E3.3|9 50.31 cM	mouse chr9 E3.3|9 50.31 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 A5|11 25.03 cM	mouse chr11 A5|11 25.03 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr6 C1|6 30.81 cM	mouse chr6 C1|6 30.81 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr17 B1|17 19.22 cM	mouse chr17 B1|17 19.22 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr6 B3|6 25.41 cM	mouse chr6 B3|6 25.41 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr9 E3.3|9 51.54 cM	mouse chr9 E3.3|9 51.54 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 H6|1 95.85 cM	mouse chr1 H6|1 95.85 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 B1|13 30.08 cM	mouse chr13 B1|13 30.08 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 C3.1|5 36.59 cM	mouse chr5 C3.1|5 36.59 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 B3|5	mouse chr5 B3|5	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 B1|5 14.39 cM	mouse chr5 B1|5 14.39 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 D2|7 44.01 cM	mouse chr7 D2|7 44.01 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 F|5 61.84 cM	mouse chr5 F|5 61.84 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr6 C3|6 37.15 cM	mouse chr6 C3|6 37.15 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 F|5 55.59 cM	mouse chr5 F|5 55.59 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 D3|4 73.67 cM	mouse chr4 D3|4 73.67 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 A2|7 8.65 cM	mouse chr7 A2|7 8.65 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr19 B|19 13.17 cM	mouse chr19 B|19 13.17 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 B3|7 28.43 cM	mouse chr7 B3|7 28.43 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5|5 G1.2-G1.3	mouse chr5|5 G1.2-G1.3	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr10 C2|10	mouse chr10 C2|10	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr6 D1|6 40.45 cM	mouse chr6 D1|6 40.45 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 E1|11 70.01 cM	mouse chr11 E1|11 70.01 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12 F1|12 61.13 cM	mouse chr12 F1|12 61.13 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 D2.1|4 54.97 cM	mouse chr4 D2.1|4 54.97 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 E4|2 57.3 cM	mouse chr2 E4|2 57.3 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr15 F2|15 56.81 cM	mouse chr15 F2|15 56.81 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 C3.1|5 32.04 cM	mouse chr5 C3.1|5 32.04 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 H6|1 97.6 cM	mouse chr1 H6|1 97.6 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr15 A1|15 1.99 cM	mouse chr15 A1|15 1.99 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 12.7 cM|1 B	mouse chr1 12.7 cM|1 B	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr16 A3|16 11.1 cM	mouse chr16 A3|16 11.1 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 A3.3|13 18.15 cM	mouse chr13 A3.3|13 18.15 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 A1|11 3.0 cM	mouse chr11 A1|11 3.0 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12 E|12 50.43 cM	mouse chr12 E|12 50.43 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12 C3|12 36.49 cM	mouse chr12 C3|12 36.49 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 E1|5 43.77 cM	mouse chr5 E1|5 43.77 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr8 B1.1|8 25.14 cM	mouse chr8 B1.1|8 25.14 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 E2|11 77.27 cM	mouse chr11 E2|11 77.27 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr3 F1|3 38.62 cM	mouse chr3 F1|3 38.62 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chrX F4|X 72.38 cM	mouse chrX F4|X 72.38 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 E2|11 79.17 cM	mouse chr11 E2|11 79.17 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 B2|7 21.36 cM	mouse chr7 B2|7 21.36 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 A1|7 3.87 cM	mouse chr7 A1|7 3.87 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr8 C3|8 41.4 cM	mouse chr8 C3|8 41.4 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 D|11 63.82 cM	mouse chr11 D|11 63.82 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chrX F5|X 76.12 cM	mouse chrX F5|X 76.12 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12 B2|12	mouse chr12 B2|12	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr10 D1|10 55.12 cM	mouse chr10 D1|10 55.12 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 E1|7 53.51 cM	mouse chr7 E1|7 53.51 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 D|11 63.54 cM	mouse chr11 D|11 63.54 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 D3|4 66.47 cM	mouse chr4 D3|4 66.47 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr9 E3.1|9 47.4 cM	mouse chr9 E3.1|9 47.4 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12 A2|12 13.0 cM	mouse chr12 A2|12 13.0 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr6 G2|6 74.31 cM	mouse chr6 G2|6 74.31 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 A1|11 3.94 cM	mouse chr11 A1|11 3.94 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 D2.2|4 56.78 cM	mouse chr4 D2.2|4 56.78 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 C1.3|1 29.19 cM	mouse chr1 C1.3|1 29.19 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 E1|11 68.84 cM	mouse chr11 E1|11 68.84 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr19 A|19 4.33 cM	mouse chr19 A|19 4.33 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 F1|2 61.16 cM	mouse chr2 F1|2 61.16 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 B2|13 32.53 cM	mouse chr13 B2|13 32.53 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr10 B3|10	mouse chr10 B3|10	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr18 B2|18 19.17 cM	mouse chr18 B2|18 19.17 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 C3|1 33.49 cM	mouse chr1 C3|1 33.49 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr18 A2|18 11.35 cM	mouse chr18 A2|18 11.35 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr8 D3|8 54.38 cM	mouse chr8 D3|8 54.38 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 B1|7 18.78 cM	mouse chr7 B1|7 18.78 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr9 A3|9 7.78 cM	mouse chr9 A3|9 7.78 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 C1.3|2 38.55 cM	mouse chr2 C1.3|2 38.55 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr18 B1|18 18.89 cM	mouse chr18 B1|18 18.89 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12 F1|12 60.5 cM	mouse chr12 F1|12 60.5 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr10 A3|10 7.79 cM	mouse chr10 A3|10 7.79 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 E5|5 50.55 cM	mouse chr5 E5|5 50.55 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 G2|5 75.11 cM	mouse chr5 G2|5 75.11 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr8 A2|8 14.27 cM	mouse chr8 A2|8 14.27 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 B3|7 28.95 cM	mouse chr7 B3|7 28.95 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 E1|11 67.64 cM	mouse chr11 E1|11 67.64 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 E5|2 60.38 cM	mouse chr2 E5|2 60.38 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr6 F3|6 63.42 cM	mouse chr6 F3|6 63.42 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 G2|5 76.92 cM	mouse chr5 G2|5 76.92 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr3 F1|3 37.7 cM	mouse chr3 F1|3 37.7 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr16 C1.3|16 37.25 cM	mouse chr16 C1.3|16 37.25 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 C7|4 50.3 cM	mouse chr4 C7|4 50.3 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr3 A3-B|3	mouse chr3 A3-B|3	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr16 A3|16 10.74 cM	mouse chr16 A3|16 10.74 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr15 A2|15 8.25 cM	mouse chr15 A2|15 8.25 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12 A2|12 13.45 cM	mouse chr12 A2|12 13.45 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 D3|7 45.68 cM	mouse chr7 D3|7 45.68 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 E2|4 87.55 cM	mouse chr4 E2|4 87.55 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr16 A3|16 10.45 cM	mouse chr16 A3|16 10.45 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr17 B1|17 18.87 cM	mouse chr17 B1|17 18.87 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12 E|12 54.83 cM	mouse chr12 E|12 54.83 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12 F1|12 60.99 cM	mouse chr12 F1|12 60.99 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr9 D|9 41.93 cM	mouse chr9 D|9 41.93 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 E2|2 54.84 cM	mouse chr2 E2|2 54.84 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr9 F4|9 72.57 cM	mouse chr9 F4|9 72.57 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr6 B2.1|6 21.17 cM	mouse chr6 B2.1|6 21.17 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 E1|11 72.18 cM	mouse chr11 E1|11 72.18 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr15 F3|15 59.03 cM	mouse chr15 F3|15 59.03 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 D|11 62.21 cM	mouse chr11 D|11 62.21 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 C1.3|2 39.21 cM	mouse chr2 C1.3|2 39.21 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chrX A1.1|X 3.58 cM	mouse chrX A1.1|X 3.58 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 E2|2 54.46 cM	mouse chr2 E2|2 54.46 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 G2|5 82.22 cM	mouse chr5 G2|5 82.22 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 D|11 59.86 cM	mouse chr11 D|11 59.86 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chrX A5|X 25.68 cM	mouse chrX A5|X 25.68 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 B5|7 33.44 cM	mouse chr7 B5|7 33.44 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chrX F4|X 73.27 cM	mouse chrX F4|X 73.27 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr18 B2|18 19.38 cM	mouse chr18 B2|18 19.38 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chrX C1	mouse chrX C1	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 A3|7 13.49 cM	mouse chr7 A3|7 13.49 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12 A1.3|12 8.57 cM	mouse chr12 A1.3|12 8.57 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 B3|4 32.36 cM	mouse chr4 B3|4 32.36 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr15 F2|15 56.91 cM	mouse chr15 F2|15 56.91 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr10 B3|10 27.08 cM	mouse chr10 B3|10 27.08 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr17 A3.3|17 15.94 cM	mouse chr17 A3.3|17 15.94 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr16 A1|16 2.5 cM	mouse chr16 A1|16 2.5 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr17 B1|17 18.36 cM	mouse chr17 B1|17 18.36 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 C4|1 40.97 cM	mouse chr1 C4|1 40.97 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1|1 A3-A4	mouse chr1|1 A3-A4	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 G3|1 66.14 cM	mouse chr1 G3|1 66.14 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 A1|4 2.05 cM	mouse chr4 A1|4 2.05 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 G2|5 74.71 cM	mouse chr5 G2|5 74.71 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr15 D3|15 34.27 cM	mouse chr15 D3|15 34.27 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 G1.3|5 68.26 cM	mouse chr5 G1.3|5 68.26 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr18 E2|18 41.46 cM	mouse chr18 E2|18 41.46 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 B2|13 32.56 cM	mouse chr13 B2|13 32.56 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr10|10 A4-B1	mouse chr10|10 A4-B1	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr16 B3|16 23.93 cM	mouse chr16 B3|16 23.93 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 A3.1|13 10.7 cM	mouse chr13 A3.1|13 10.7 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 C4|1 40.89 cM	mouse chr1 C4|1 40.89 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr14|14 A1-A2	mouse chr14|14 A1-A2	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr8 B3.1|8 30.91 cM	mouse chr8 B3.1|8 30.91 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 A2|4 6.66 cM	mouse chr4 A2|4 6.66 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 B|1 15.41 cM	mouse chr1 B|1 15.41 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr14 E5|14 65.28 cM	mouse chr14 E5|14 65.28 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr15 B3.1|15 15.22 cM	mouse chr15 B3.1|15 15.22 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chrX A1.2|X 11.78 cM	mouse chrX A1.2|X 11.78 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12 F1|12 61.37 cM	mouse chr12 F1|12 61.37 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr3 G3|3 62.82 cM	mouse chr3 G3|3 62.82 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr8 A1.1|8 2.0 cM	mouse chr8 A1.1|8 2.0 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr14 D2|14 36.02 cM	mouse chr14 D2|14 36.02 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr10 D1|10 51.48 cM	mouse chr10 D1|10 51.48 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr9 D|9 42.26 cM	mouse chr9 D|9 42.26 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 H4|2 103.67 cM	mouse chr2 H4|2 103.67 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4|4 A5-B1	mouse chr4|4 A5-B1	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 D|11 59.24 cM	mouse chr11 D|11 59.24 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 46.74 cM|11 B5	mouse chr11 46.74 cM|11 B5	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2|2 C1.1-C1.2	mouse chr2|2 C1.1-C1.2	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 C|11 49.82 cM	mouse chr11 C|11 49.82 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 H6|1 97.71 cM	mouse chr1 H6|1 97.71 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chrX A7.3|X 38.15 cM	mouse chrX A7.3|X 38.15 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 G2|5 76.13 cM	mouse chr5 G2|5 76.13 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr8 C3|8 42.1 cM	mouse chr8 C3|8 42.1 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr10 B1|10 22.08 cM	mouse chr10 B1|10 22.08 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr15 E1|15 39.44 cM	mouse chr15 E1|15 39.44 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr9 F1|9 56.79 cM	mouse chr9 F1|9 56.79 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 B3|11 42.93 cM	mouse chr11 B3|11 42.93 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 G3|2 73.44 cM	mouse chr2 G3|2 73.44 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 A5|4 14.27 cM	mouse chr4 A5|4 14.27 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr17 A1|17 8.61 cM	mouse chr17 A1|17 8.61 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr3 E3|3 36.49 cM	mouse chr3 E3|3 36.49 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 H3|1 79.91 cM	mouse chr1 H3|1 79.91 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr17 A3.3|17 12.4 cM	mouse chr17 A3.3|17 12.4 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 G2|5 81.53 cM	mouse chr5 G2|5 81.53 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12 C1|12 24.53 cM	mouse chr12 C1|12 24.53 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr15 D1|15 22.14 cM	mouse chr15 D1|15 22.14 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 F|5 56.06 cM	mouse chr5 F|5 56.06 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 A3.1|13 9.88 cM	mouse chr13 A3.1|13 9.88 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr8 C3|8 42.06 cM	mouse chr8 C3|8 42.06 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
